"hhid","zone","sector","ea","hhsize","wt_wave4","popw","food_own1","food_purch1","food_own2","food_purch2","food_own3","food_purch3","food_own4","food_purch4","food_own5","food_purch5","food_own6","food_purch6","food_own7","food_purch7","food_own8","food_purch8","food_own9","food_purch9","food_own10","food_purch10","food_own11","food_purch11","food_own12","food_purch12","food_own13","food_purch13","food_own14","food_purch14","food_own15","food_purch15","food_own16","food_purch16","food_own17","food_purch17","food_own18","food_purch18","food_own19","food_purch19","food_meals20","nonfood21","nonfood22","nonfood23","nonfood24","nonfood25","nonfood26","nonfood27","nonfood28","nonfood29","edu29","edu30","health31","health32","rent33","reg_def_mean","totcons_pc","totcons_adj","totcons_adj_norm"
109101,5,2,948,4,3858.70239257812,15434.8095703125,0,0,0,2281.25003051758,0,3258.92846679688,0,8473.21484375,0,8186.42849731445,0,2607.14282226562,0,8603.57165527344,0,21726.189453125,0,9776.78588867188,0,16294.6427001953,0,1303.57153320312,0,130.357147216797,0,4327.85717773438,0,4538.29083251953,0,4888.392578125,0,8310.267578125,0,325.892852783203,0,2092.57525634766,0,2607.142578125,32263.3923034668,26071.427734375,9429.16677856445,1977.08337402344,586.607147216797,8631.25,5243.75003051758,12750,4562.50012207031,0,13875,5500,0,0,9000,1.0625,239622.679382324,225527.227653952,231305.823855617
109103,5,2,948,2,3858.70239257812,7717.40478515625,0,0,0,14881.5712585449,0,12398.5908203125,0,20141.8787841797,0,14795.5356445312,2607.14282226562,16816.0712890625,0,20584.0133056641,0,28026.78515625,0,19553.572265625,0,65004.76171875,0,2607.14282226562,0,0,0,5555.14349365234,0,21595.8331298828,0,0,0,0,0,1955.35717773438,0,0,0,20857.142578125,78214.2857055664,32589.28515625,6083.33352661133,3041.66674804688,521.428588867188,5137.50012207031,2635.83331298828,33750,0,0,0,0,0,0,21000,1.0625,450353.875427246,423862.470990349,434722.93378401
109104,5,2,948,4,3858.70239257812,15434.8095703125,0,0,0,2411.60711669922,0,6517.85693359375,0,7348.88385009766,0,4345.23815917969,0,3258.9287109375,0,9972.32150268555,0,1825,0,15642.857421875,0,9726.64819335938,0,6039.8811340332,0,0,0,5629.13436889648,0,2346.42855834961,0,9124.9990234375,0,0,0,0,0,480.263153076172,0,9611.87573242188,26071.4282226562,6517.85693359375,2585.41674804688,1520.83337402344,130.357147216797,2747.91668701172,1292.70832824707,7450,0,0,600,4200,4866.66674804688,0,12000,1.0625,164265.108047485,154602.454632927,158563.773035159
109106,5,2,948,3,3858.70239257812,11576.107421875,0,0,0,9472.61905924479,0,8879.7470296224,3006.90478515625,5909.52360026042,0,16598.8094075521,602.683186848958,1738.09525553385,0,12948.8093261719,0,13035.71484375,0,13035.71484375,0,31308.2877604167,0,869.047607421875,0,0,0,4396.14979044596,0,6257.142578125,0,0,0,0,0,434.523803710938,0,434.523803710938,0,23270.5826822917,20248.809000651,21726.1901041667,6793.0556640625,2027.77783203125,173.809529622396,3900,1824.9999593099,13433.3333333333,0,233.333333333333,0,6966.66666666667,9966.66691080729,0,8000,1.0625,247493.521697998,232935.079245175,238903.483939202
109107,5,2,948,3,3858.70239257812,11576.107421875,0,0,0,4436.71655273438,0,13478.9025065104,0,4798.2724609375,0,2288.49194335938,0,1738.09521484375,0,6947.92236328125,0,0,0,0,0,9125,0,4607.76302083333,0,289.682535807292,0,2276.90469614665,0,2433.33325195312,0,0,0,7070.57096354167,0,0,0,0,0,4253.62141927083,4692.85709635417,6083.33317057292,3447.22233072917,1013.88891601562,347.619059244792,1390.55554199219,2329.16666666667,2700,0,1033.33333333333,266.666666666667,1333.33333333333,3041.66670735677,0,8000,1.0625,99424.9197514852,93576.3950602214,95974.0665373444
109108,5,2,1054,8,11179.548828125,89436.390625,0,0,0,2048.46936035156,2394.87103271484,2498.88936941964,0,2700.25516183036,0,1216.66666085379,2048.46936035156,1061.47957502093,0,3724.48986816406,0,0,0,0,6539.19717843192,1303.57141113281,0,651.785705566406,0,195.535705566406,0,2445.12745121547,0,0,0,0,0,5814.79125976562,0,0,0,651.785705566406,0,0,8286.99002511161,3864.15815080915,4404.98505946568,0,214.158170427595,1356.69642857143,1116.14583587646,2360.71428571429,0,0,362.5,500,1095.00001525879,9375,13714.2857142857,1.0625,81946.0184914725,77125.6644625624,79101.8252851399
109110,5,2,1054,4,11179.548828125,44718.1953125,0,0,0,4627.67852783203,1064.64990234375,8580.30712890625,0,3830.98858642578,0,3363.21423339844,0,2979.31991577148,0,5924.38900756836,0,2998.21423339844,0,2150.89306640625,0,2300.61004638672,0,977.678527832031,0,0,0,2744.01807022095,0,1564.28564453125,0,0,0,2917.8388671875,0,1140.625,0,2607.14288330078,0,3762.62866210938,5800.89282226562,7821.42846679688,5931.24990844726,1901.04168701172,866.964294433594,3785.41668701172,10154.1666870117,6112.5,1064.58337402344,300,21000,27250,6522.91668701172,2000,14302.935546875,1.0625,168348.578464508,158445.720907772,162505.513822944
109111,5,2,1054,1,11179.548828125,11179.548828125,0,0,0,17989.2861328125,5701.12255859375,11607.8376464844,0,9385.71435546875,0,10366.4965820312,8491.3759765625,0,0,22243.3799819946,0,0,0,0,0,40653.7548828125,0,6517.85693359375,0,1042.85717773438,0,4234.00008010864,0,7821.4287109375,0,0,0,0,0,0,0,5735.71435546875,0,12020.080078125,8342.85717773438,41714.2861328125,16425,3041.66674804688,1042.85717773438,6135,9624.99987792969,12700,3041.66674804688,2200,0,0,5110,0,72000,1.0625,345189.239315033,324883.98994356,333208.365717604
109112,5,2,1054,4,11179.548828125,44718.1953125,0,0,0,6114.31685791016,0,31285.7158203125,0,13190.5007080078,0,9885.41652832031,0,1390.476171875,0,16146.3056518555,0,23177.5005859375,0,25419.6439453125,10830.70078125,43669.6420898438,0,1042.85712890625,0,2346.428515625,0,7339.10709457398,0,13087.8572875977,0,5214.28564453125,0,0,0,1564.2857421875,0,1536.84208984375,0,14260.7567382812,75346.4276855469,18510.7140625,9855.00024414062,7421.66674804688,234.642864990234,11819.5833496094,2564.12502288818,7762.5,7147.916796875,0,0,2225,12470.8334960938,0,42445.784375,1.0625,425306.834027863,400288.7849674,410545.228397508
109114,5,2,1054,6,11179.548828125,67077.296875,0,0,0,8907.73783365885,0,20473.3798014323,0,5123.99837239583,0,6898.0654296875,373.538004557292,3476.19051106771,0,9298.80977376302,0,10211.3095703125,0,22595.2386067708,3041.66666666667,19553.5712890625,0,3041.66658528646,0,714.791687011719,0,4107.33661905924,0,3041.66670735677,0,0,0,1738.09521484375,0,869.047607421875,0,2172.61897786458,0,17147.3528645833,19988.0952148438,3041.66666666667,6387.5,1013.88891601562,2694.04766845703,5169.44458007812,2490.2778116862,5683.33333333333,4055.5556640625,0,7000,10166.6666666667,23116.6666666667,2500,7707.67643229167,1.0625,243800.901743571,229459.672229243,235339.027924662
109115,5,2,1054,6,11179.548828125,67077.296875,0,0,0,4562.49989827474,2172.61897786458,6083.33317057292,0,8169.04768880208,0,5159.97005208333,0,2389.88094075521,0,6735.11907958984,0,6735.11881510417,0,10211.3095703125,11587.3020833333,17641.6663411458,0,5756.57116699219,0,534.464284261068,1665.67464192708,282.440495808919,993.197265625,7169.64274088542,0,0,0,15319.5703125,0,0,0,4779.76171875,0,8690.4765625,5648.80948893229,10863.0953776042,5272.22229003906,3345.83333333333,173.809529622396,10113.8889160156,9990.27802530924,10116.6666666667,9125,0,2750,6716.66666666667,1723.61116536458,0,12000,1.0625,214479.547266642,201863.103309781,207035.362882058
109117,5,2,1054,7,11179.548828125,78256.84375,0,0,0,7672.44885253906,2793.36746651786,7448.97963169643,0,8938.77566964286,0,7914.54073660714,0,744.89794921875,0,8131.98113141741,0,1676.02029854911,5586.73493303571,24581.6328125,0,7448.97935267857,0,744.89794921875,0,519.440202985491,0,2048.46949114118,0,8417.34699358259,0,1489.7958984375,0,0,0,744.89794921875,0,1568.20619419643,0,8317.53069196429,42459.1830357143,5959.18359375,3823.8095703125,5648.80943080357,0,4255.95235770089,1258.9286063058,5371.42857142857,4345.23800223214,0,0,2571.42857142857,0,0,5458.34319196429,1.0625,187941.249136789,176885.881540507,181418.159500162
109118,5,2,1054,5,11179.548828125,55897.7421875,0,0,0,16598.8099446615,1738.09521484375,9211.90465494792,0,11218.4651692708,2346.428515625,3815.72871907552,1042.85712890625,3497.91670735677,0,15905.6310709635,0,5475.00026041667,0,28678.57265625,0,23811.9048177083,0,8560.11901855469,0,1314,1520.83340657552,9546.65726318359,0,3041.66666666667,0,0,0,5406.171484375,0,3910.71419270833,0,12181.1507161458,0,3219.66471354167,33892.8569986979,7995.23818359375,11010.8333333333,5069.44456787109,0,10116.6667643229,12186.6667236328,19003.3333333333,34472.221484375,1200,18000,15240,12950,0,11778.1276041667,1.0625,364957.681315104,343489.582414216,352290.68202821
109119,5,2,1054,9,11179.548828125,100615.9375,0,0,0,6604.7620578342,6662.69878472222,7821.4287109375,0,8400.79367404514,0,5069.44444444444,1051.10818142361,2751.98399522569,289.682535807292,8447.39474826389,0,1158.73014322917,0,8255.95269097222,0,28968.2540690104,0,1882.93646918403,0,337.96295844184,0,4550.91261121962,0,5503.96823459201,0,0,0,0,0,1738.09526909722,0,1448.41270616319,0,8871.96397569444,23174.6036783854,8980.15863715278,4799.07411024306,2027.77783203125,57.9365098741319,3828.70372178819,2498.5185546875,5444.44444444444,5610.18522135417,0,5111.11111111111,6077.77777777778,11490.7407226562,0,13333.3333333333,1.0625,202250.851915148,190353.742978962,195231.102699975
109121,5,1,30,7,5326.3408203125,37284.38671875,0,4035.85707310268,0,2793.36757114955,0,9129.60706438337,0,5858.03566196987,0,2352.63596452986,0,13113.5628662109,0,8208.94923618862,0,15487.6699567522,0,0,0,12849.4900251116,0,3035.45921107701,0,2284.3538382394,0,5090.26026303428,0,4934.94904436384,0,0,0,0,0,0,0,2765.43374197824,0,13082.2703683036,25093.7503836496,7821.4287109375,8549.25603376116,3041.66657366071,7867.98457118443,11376.0415387835,9316.66676548549,5696.42857142857,13035.7146344866,0,39285.7142857143,51000,14600,0,43025.8359375,1.06050002574921,344732.389892987,325065.894882412,333394.931535763
109122,5,1,30,6,5326.3408203125,31958.044921875,0,0,0,3421.56478881836,6063.50862630208,3664.46044921875,0,6455.20475260417,0,2900.96366373698,1769.03662109375,1086.3095296224,0,3367.02965927124,0,0,0,3258.9287109375,0,4367.81079101562,0,1846.72623697917,0,36.0850219726562,0,3978.06546401978,0,1042.85709635417,0,0,0,7733.62288411458,0,869.047607421875,0,1705.50594075521,0,0,10254.7618815104,6952.380859375,3751.38883463542,1013.88891601562,260.714294433594,1215.27779134115,4576.11108398438,2883.33333333333,0,350,13500,2583.33333333333,3149.16664632162,0,16000,1.06050002574921,120057.084818522,113207.998023108,116108.682406894
109123,5,1,30,8,5326.3408203125,42610.7265625,0,0,0,5866.07131958008,12742.0631713867,5170.79760742188,0,3090.23950195312,0,2042.26184082031,2900.38732910156,651.785705566406,0,6289.73226928711,0,0,0,8831.69653320312,0,2281.25006103516,0,1303.57141113281,0,308.075885772705,0,2684.05366134644,0,1759.82141113281,0,0,0,4533.07080078125,0,0,0,977.678588867188,0,0,12058.0355834961,5866.07141113281,5627.08337402344,1140.625,1824.99995422363,5436.45831298828,5041.87493896484,5150,5475,187.5,375,1062.5,2083.54162597656,0,25428.568359375,1.06050002574921,138189.815658569,130306.282228464,133645.069280349
109124,5,1,30,4,5326.3408203125,21305.36328125,0,0,0,7495.53570556641,0,10113.6751708984,0,20568.2787475586,0,3269.79150390625,1400.84362792969,2933.03564453125,0,14013.3931274414,0,10884.821472168,0,19553.572265625,0,17598.21484375,0,2933.03576660156,0,692.381416320801,0,2764.70500946045,0,5214.28567504883,0,0,0,0,0,1629.46435546875,0,1955.35717773438,0,23813.7373046875,12383.9283447266,5214.28564453125,6311.45843505859,2661.45837402344,335.714294433594,5162.5,5343.54165649414,10925,6083.33349609375,625,4875,4050,1429.16665649414,0,12000,1.06050002574921,224234.515716553,211442.253910497,216859.95632288
109126,5,1,30,4,5326.3408203125,21305.36328125,0,1396.61071777344,0,16457.5894470215,0,28187.326171875,0,15328.5507202148,0,6072.46997070312,0,9776.78552246094,0,13268.9577026367,0,17011.6072387695,0,19553.572265625,0,24116.072265625,0,2607.14282226562,0,977.678527832031,0,7332.98020172119,0,9907.14251708984,0,0,0,0,0,0,0,1629.46435546875,0,14036.951171875,33697.3217773438,13035.7138671875,9277.08337402344,9125,0,5410.41674804688,2250.83331298828,12787.5,1825,0,60000,22750,10543.75,0,46500,1.06050002574921,414863.520698547,391196.143918488,401219.610153005
109127,5,1,30,6,5326.3408203125,31958.044921875,0,0,0,11321.121000744,0,11991.5268583752,0,36830.6871977307,1390.47623697917,5240.35698009673,0,14649.6599237351,0,8035.81166294643,0,5043.58019438244,0,53073.9800967262,0,26819.4308965774,0,8690.47684151786,0,1339.04277692522,0,6363.29087393624,0,10577.5511532738,0,7642.9636811756,0,0,0,1912.57575334821,0,8690.47684151786,0,10308.9091796875,36934.524030413,4407.3128952753,11920.4367094494,6228.17466517857,1489.7958984375,40143.0549897693,4663.88882010324,24290.4761904762,23174.6029575893,0,30500,10583.3333333333,1419.44449869792,0,37147.0446428571,1.06050002574921,462824.007781256,436420.553082294,447602.786715918
109128,5,1,30,3,5326.3408203125,15979.0224609375,0,0,0,15903.5711466471,3476.1904296875,16916.5314127604,0,10169.2688802083,0,4924.60286458333,8067.32006835938,2607.14290364583,0,16077.3809407552,0,1042.85717773438,0,19553.572265625,0,19553.5709635417,0,2172.61897786458,0,0,0,4933.13157653809,0,11471.4282633464,0,0,0,13083.9583333333,0,0,0,1303.57137044271,0,5214.28580729167,32763.0952148438,13035.71484375,7908.33333333333,3548.61116536458,347.619059244792,4711.11116536458,2879.44441731771,12433.3333333333,3041.66666666667,0,6000,5066.66666666667,38933.333984375,0,24000,1.06050002574921,311139.933232625,293389.840337642,300907.253798618
109129,5,1,30,6,5326.3408203125,31958.044921875,0,0,0,6268.40836588542,0,5431.5478515625,0,5360.93709309896,0,5127.38102213542,0,869.047607421875,0,4127.97615559896,0,3041.66666666667,0,6517.857421875,0,12601.1907552083,0,3041.66674804688,0,766.662923177083,0,1199.28571573893,0,6083.33333333333,0,2172.619140625,0,0,0,0,0,3041.66674804688,0,17757.8883463542,87122.0233561198,17380.9524739583,1490.41666666667,3548.61116536458,0,3893.05558268229,7296.24996948242,13533.3333333333,0,0,0,1000,608.333312988281,0,8048.041015625,1.06050002574921,227330.152770996,214361.289251639,219853.784968184
109130,5,1,30,2,5326.3408203125,10652.681640625,0,0,0,10428.5715332031,0,13622.5217285156,0,11732.1427001953,0,6691.66650390625,0,2607.14282226562,0,9430.83776855469,0,5866.0712890625,0,19553.572265625,0,16946.4287109375,0,2607.14282226562,0,1042.85717773438,0,7208.75004577637,0,16555.3572998047,0,0,0,0,0,0,0,2607.14282226562,0,16483.6352539062,61267.8588867188,22160.7150878906,3254.58325195312,5170.83349609375,0,12870.8334960938,3680.4167175293,9450,0,0,0,0,608.333312988281,0,24000,1.06050002574921,285847.414993286,269540.224472267,276446.548526946
109131,5,1,30,1,5326.3408203125,5326.3408203125,0,0,0,9646.42822265625,0,26335.3420410156,0,26149.6430664062,0,19227.6782226562,0,26071.4279785156,0,23333.9286499023,0,9125,0,39107.14453125,0,36499.9985351562,0,13035.7138671875,0,1564.28576660156,0,8603.57110595703,0,23203.572265625,0,0,0,4689.38330078125,0,0,0,9124.99975585938,0,4692.85693359375,74303.5727539062,29982.1435546875,16546.6666259766,9125.00024414062,521.428588867188,19108.3332519531,17829.1669311523,18400,24333.333984375,3500,0,0,3650,0,48000,1.06050002574921,545710.620178223,514578.601535344,527763.448363918
109132,5,1,386,3,2266.82861328125,6800.48583984375,0,1310.25651041667,0,8690.47631835938,0,12654.5830891927,0,3177.07633463542,0,3621.03157552083,1506.7080078125,7821.42846679688,0,11905.9525146484,0,3765.873046875,0,0,0,10428.5716145833,0,2688.61596679688,0,0,0,8406.29742685954,2780.95247395833,2607.14290364583,0,0,0,5210.42610677083,0,0,0,2607.14298502604,0,3434.30859375,20683.3334960938,15642.8567708333,4258.33333333333,2027.77783203125,347.619059244792,5605.55550130208,8889.44441731771,6833.33333333333,9936.11100260417,2000,0,0,0,0,16000,1.04550004005432,184841.208681742,176796.940794128,181326.939859725
109133,5,1,386,6,2266.82861328125,13600.9716796875,0,0,0,4258.33321126302,0,12818.4522298177,0,4171.42838541667,0,4578.95914713542,0,4810.79937744141,0,11297.6193440755,0,695.238118489583,0,16294.6435546875,0,12601.1905924479,0,2607.14282226562,0,260.714274088542,0,3926.66515096029,0,5996.42862955729,0,0,0,9557.59391276042,0,2172.619140625,0,0,0,0,19770.8329264323,11732.1432291667,7097.22229003906,3041.66666666667,173.809529622396,3019.44441731771,4868.19450505575,7016.66666666667,3548.61112467448,683.333333333333,13000,3666.66666666667,648.888875325521,0,16000,1.04550004005432,190315.308121999,182032.808063892,186696.963714625
109134,5,1,386,6,2266.82861328125,13600.9716796875,0,0,0,10754.464436849,0,6360.77048746745,0,1582.18330891927,0,2433.33325195312,869.047607421875,2607.14282226562,0,7669.34527587891,0,0,0,8147.32177734375,0,6409.22607421875,0,869.047607421875,0,429.092280069987,0,1587.64132054647,0,1303.57137044271,0,0,0,2266.53540039062,0,1054.35925292969,0,2063.98815917969,0,9559.52408854167,13980.8032633464,11732.1427408854,4815.97216796875,2281.25,238.988103230794,4075.69445800781,3998.61112467448,5479.16666666667,4258.33333333333,500,15733.3333333333,9083.33333333333,811.111104329427,0,10500,1.04550004005432,153455.33415095,146776.975869821,150537.785081535
109135,5,1,386,3,2266.82861328125,6800.48583984375,0,0,0,11384.523844401,0,10655.5161132812,0,9907.14274088542,0,7415.87263997396,0,8690.47623697917,0,14210.3303222656,0,2201.58740234375,0,26071.4296875,0,25202.3811848958,0,5866.07177734375,0,1141.42168172201,0,6222.38091532389,0,30640.1375325521,0,0,0,0,0,0,0,5874.76236979167,0,10088.2822265625,9994.04752604167,34761.9055989583,12572.2224934896,3041.66666666667,173.809529622396,6683.33349609375,22193.8891805013,16933.3333333333,52722.2213541667,0,0,0,0,0,60000,1.04550004005432,394648.745854696,377473.678369434,387145.53922076
109136,5,1,386,5,2266.82861328125,11334.142578125,0,0,0,10949.9998046875,0,6869.94140625,0,12940.6986328125,0,6570,0,4171.42861328125,0,6425.34565429688,0,3215.4763671875,0,7821.42890625,0,10167.857421875,0,5214.2857421875,0,912.499975585938,0,3548.32147827148,1042.8572265625,5944.28564453125,0,0,0,0,0,0,0,5214.2857421875,0,13488.037890625,14078.5715820312,20857.1421875,9611.66666259766,3345.83330078125,0,4956.6666015625,6693.83336181641,14610,608.333349609375,0,19000,1900,486.666650390625,0,19200,1.04550004005432,219845.464202881,210277.815189235,215665.681642378
109137,5,1,386,4,2266.82861328125,9067.314453125,0,0,0,4562.50006103516,0,8108.33410644531,0,7300,0,4366.96435546875,0,263.818023681641,756.912414550781,4236.6071472168,0,0,0,10428.5712890625,0,6517.85717773438,0,2933.03570556641,0,814.732131958008,0,2789.64284515381,0,1564.28576660156,0,0,0,0,1823.06774902344,0,0,2607.14288330078,0,7655.21044921875,15316.9641723633,30633.927734375,5170.83325195312,3041.66674804688,0,5672.91662597656,2772.29167175293,250,0,0,0,0,304.166656494141,0,21000,1.04550004005432,150891.44896698,144324.670670639,148022.6454226
109139,5,1,386,5,2266.82861328125,11334.142578125,0,0,0,11158.5713867188,0,17154.8408203125,0,5735.7142578125,0,5579.285546875,0,2085.7142578125,1564.2857421875,6168.7265625,0,2085.7142578125,0,7821.42890625,0,9074.2115234375,0,5996.42836914062,0,938.571435546875,0,1178.42864990234,0,10949.9998535156,0,0,0,0,2085.7142578125,0,0,5214.2857421875,0,11599.16796875,8603.57138671875,20857.14296875,4866.6666015625,4258.3333984375,0,2706.66669921875,2652.33334960938,11400,0,0,1400,4200,486.666650390625,0,9600,1.04550004005432,177422.470593262,169701.065323769,174049.249539482
109141,5,1,386,3,2266.82861328125,6800.48583984375,0,0,0,13252.9762369792,0,20343.0952148438,0,4171.4287109375,0,6673.5615234375,0,6409.22601318359,0,14551.2488606771,0,2172.61889648438,0,32589.287109375,0,22812.5001627604,0,977.678527832031,0,0,0,7873.57130432129,977.678527832031,7560.71407063802,0,0,0,26167.9166666667,0,0,0,2281.2499593099,0,4321.33935546875,30764.2858886719,25202.3805338542,10950.0000813802,11152.7778320312,173.809529622396,10690.8331705729,5634.37502034505,9450,0,400,0,0,3852.77783203125,0,60000,1.04550004005432,341407.331029256,326549.323720272,334916.369692219
109142,5,1,386,5,2266.82861328125,11334.142578125,0,0,0,5605.35708007813,0,16365.048453776,0,21388.6774576823,0,4323.51186523438,0,1863.28333333333,0,12484.1360270182,0,1303.57145996094,0,20857.14375,0,23724.9990885417,0,2389.8810546875,0,782.142822265625,0,4391.00795593262,0,6448.33335571289,0,0,0,0,0,0,0,1303.571484375,0,16077.3809895833,25967.1422200521,3476.1904296875,4471.25011393229,1926.38894856771,104.285717773438,1924.44438476562,1236.94446614583,3783.33333333333,0,0,16800,6980,2068.33334960938,0,8000,1.04550004005432,216046.359142049,206644.046738462,211938.80655971
109145,5,2,346,2,4273.55615234375,8547.1123046875,0,0,0,11732.1431884766,0,12957.7399902344,1955.35717773438,7821.42846679688,0,9211.90454101562,0,8255.95239257812,0,21545.5900268555,0,4692.85693359375,0,31285.7109375,0,29828.7807617188,0,7169.64233398438,0,0,0,5471.44490814209,0,10376.4291992188,0,0,0,6619.53564453125,0,0,0,6517.85705566406,0,2451.71728515625,11732.1428222656,19553.572265625,8212.49981689453,0,521.428588867188,9325.00024414062,19700.0001220703,20000,0,2200,0,0,19770.8333740234,0,13178.7373046875,1.05599999427795,302088.305381775,286068.47255556,293398.293465088
109147,5,2,346,3,4273.55615234375,12820.66796875,0,0,0,10949.9999186198,0,5172.38761393229,0,6083.33333333333,3997.61897786458,2780.95247395833,4730.25927734375,0,1876.83471679688,8226.03959147136,0,3041.66666666667,0,20857.140625,25918.0677083333,26071.4283854167,0,6257.14306640625,0,1984.6875,0,7373.05079142253,0,10080.9523111979,0,0,0,0,0,0,0,6257.14274088542,0,11025.3876953125,6952.38102213542,43452.3815104167,1622.22216796875,0,173.809529622396,3244.44449869792,2211.11116536458,17166.6666666667,8111.111328125,0,8000,2666.66666666667,4055.5556640625,0,30758.359375,1.05599999427795,291098.802988688,275661.746748141,282724.920180785
109148,5,2,346,3,4273.55615234375,12820.66796875,0,0,0,18206.5473531087,7119.27897135417,10056.4712727865,0,5214.28548177083,0,8853.42272949219,0,0,0,8618.05552164714,0,1955.35705566406,0,29460.7153320312,0,82588.2786458333,0,4453.86873372396,0,651.78564453125,0,13219.4560216268,0,14339.2854817708,0,7169.642578125,0,0,0,0,0,4453.86897786458,0,11912.7587890625,23898.8088785807,17380.9518229167,11913.194539388,0,0,8618.0556640625,3319.09717814128,25041.6666666667,27881.9438476562,0,10000,10166.6666666667,0,0,32160.6484375,1.05599999427795,398654.112291972,377513.365958448,387186.243709389
109149,5,2,346,1,4273.55615234375,4273.55615234375,0,0,0,14339.2854003906,0,48264.8298339844,0,63488.7584228516,0,20692.0231933594,0,2607.14282226562,0,44954.1649169922,0,2607.14282226562,0,0,146268.38671875,99071.4306640625,0,6778.57153320312,0,0,0,20065.8227386475,0,41453.572265625,0,0,0,0,0,0,0,6257.14306640625,0,28348.751953125,56053.5712890625,104285.7109375,12775,12166.6669921875,1042.85717773438,13175,8212.49978637695,10500,0,0,0,0,15816.6669921875,0,35212.828125,1.05599999427795,814437.827651978,771247.947031339,791009.332402048
109150,5,2,346,5,4273.55615234375,21367.78125,0,0,0,11471.4286132812,0,31285.7145507812,0,52011.5364746094,0,6656.90478515625,1042.85712890625,1732.926171875,0,15314.5635253906,0,14599.9997558594,0,16164.2859375,42504.09296875,31025.00078125,0,2398.57138671875,0,0,0,7201.76993408203,0,14860.714453125,0,0,0,0,0,0,0,1303.57138671875,0,23145.384375,42757.1416015625,20857.1421875,3041.66669921875,3041.6666015625,244.285717773438,3528.3333984375,3931.66674804688,6250,0,0,10200,5160,4258.33330078125,0,11613.4859375,1.05599999427795,387603.044421387,367048.339509142,376453.075968589
109151,5,2,346,9,4273.55615234375,38462.00390625,0,0,0,3696.34912109375,0,31285.7151692708,0,30442.4178602431,0,6228.17458767361,0,2317.46028645833,0,10252.6531575521,0,1853.96820746528,0,7386.90451388889,44453.4869791667,17091.2699652778,0,2838.88899739583,0,579.365071614583,0,4305.12261623806,0,10240.277794732,0,0,0,0,0,0,0,869.047580295139,0,16604.8862847222,8400.79372829861,11587.3012152778,2365.74077690972,1351.85188802083,57.9365098741319,1790.74072265625,912.500027126736,5077.77777777778,0,0,166.666666666667,4944.44444444444,2771.29627821181,0,3844.49435763889,1.05599999427795,233717.532585992,221323.422208726,226994.305942894
109152,5,2,346,1,4273.55615234375,4273.55615234375,0,0,0,20804.9998779297,0,29619.7060546875,0,13035.7143554688,0,17467.8571777344,0,31285.7138671875,0,37721.3895263672,0,72478.5698242188,0,0,37211.3818359375,0,0,8864.28588867188,0,782.142822265625,0,13296.4292602539,0,23464.2861328125,0,0,0,3543.08984375,0,0,0,8864.28588867188,0,7727.1953125,136614.28515625,65178.5703125,40758.333984375,0,1042.85717773438,70133.3330078125,60916.6667480469,32100,121666.6640625,0,0,0,24333.333984375,0,172418.515625,1.05599999427795,1051329.60772705,995577.285439195,1021086.57396258
109153,5,2,346,3,4273.55615234375,12820.66796875,0,0,0,7169.64306640625,0,3519.87638346354,1616.42854817708,4562.49991861979,0,3447.22216796875,1303.57141113281,2607.14290364583,1955.35709635417,11668.6614990234,0,0,0,0,14572.0437825521,8844.51025390625,0,3085.11903889974,0,0,0,4721.10129165649,0,2607.14306640625,0,2607.14274088542,0,5282.07137044271,0,0,0,1781.54760742188,0,0,7821.42838541667,0,6894.44449869792,0,543.154780069987,3090.27783203125,6440.97224934896,4608.33333333333,0,1200,0,0,2027.77775065104,0,13641.033203125,1.05599999427795,127618.504179637,120850.856885559,123947.371261369
109154,5,2,346,5,4273.55615234375,21367.78125,0,0,0,3584.82155761719,0,6347.03000488281,0,3910.71418457031,0,1136.71423339844,1084.8296875,1042.85712890625,0,7583.38510742188,0,0,0,0,8653.71083984375,0,0,1433.92852783203,0,0,0,2529.58041572571,0,0,0,1303.571484375,0,5165.27131347656,0,0,0,1694.64283447266,0,0,3858.57141113281,3128.571484375,4714.58345947266,0,306.339295959473,4652.91674804688,4418.22918701172,2625,9125,300,0,960,973.33330078125,0,10473.4306640625,1.05599999427795,91007.0328708649,86180.9028068143,88389.0824700685
109155,5,2,346,1,4273.55615234375,4273.55615234375,0,0,0,16424.9997558594,9832.126953125,14938.0888671875,0,21900,0,13557.1430664062,4972.2724609375,0,2896.82543945312,30931.4835205078,0,3650,0,41714.28515625,15489.4951171875,59964.287109375,0,8864.28540039062,0,2085.71435546875,0,5885.03231811524,0,7300,0,0,0,0,0,0,0,8864.28588867188,0,20762.91015625,13035.7141113281,20857.142578125,23116.6669921875,0,0,9733.33349609375,10376.6666870117,18000,12166.6669921875,0,0,0,12166.6669921875,0,91513.2578125,1.05599999427795,500999.351226807,474431.206384019,486587.372163562
