"country","wave","visit","surveyt","surveyprd","zone","state","lga","ea","rururb","hhid","hhsize","nfdwater","nfdelec","nfdgas","nfdfwood","nfdchar","nfdkero","nfdliqd","nfdutil","nfdcloth","nfdfmtn","nfdrepar","nfddome","nfdpetro","nfddiesl","nfdfares","nfdtrans","nfdcomm","nfdrecre","nfdtbac","nfdrnthh","nfdinsur","fdsorby","fdmilby","fdmaizby","fdriceby","fdyamby","fdcasby","fdcereby","fdbrdby","fdtubby","fdpoulby","fdmeatby","fdfishby","fddairby","fdfatsby","fdfrutby","fdvegby","fdbeanby","fdswtby","fdbevby","fdalcby","fdrestby","fdothby","fdsorpr","fdmilpr","fdmaizpr","fdricepr","fdyampr","fdcaspr","fdcerepr","fdbrdpr","fdtubpr","fdpoulpr","fdmeatpr","fdfishpr","fddairpr","fdfatspr","fdfrutpr","fdvegpr","fdbeanpr","fdswtpr","fdbevpr","fdalcpr","fdothpr","edtexp","nfdfoth","totcons","hhweight"
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,722,0,40068,1,2433.33325195313,7200,0,0,0,0,0,0,1200,243.33332824707,0,0,0,0,5214.28564453125,0,30416.66796875,0,0,12912.263671875,0,0,0,0,6259.08831046296,20863.6267248073,6259.08831046296,0,0,0,0,0,20863.6267248073,3129.54415523148,0,0,9910.22315831973,6259.08831046296,0,4433.52082549942,0,6780.67888088787,1043.181385088,0,0,40832.9569583232,0,0,8345.45010362121,0,2721.34282863478,60901.3316463004,0,0,0,0,10431.8133624036,15657.180869601,0,0,0,0,0,0,0,0,284311.59375,6116.55419921875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,722,0,40069,4,0,1500,0,0,0,4562.5,0,0,6350,8274.404296875,9125,0,6083.33349609375,0,13035.7138671875,0,12166.6669921875,16125,0,9715.6552734375,0,0,0,0,0,0,0,0,9255.35699462891,0,0,15642.857421875,7821.4287109375,3128.57153320313,0,8473.21435546875,2607.14282226563,6517.85693359375,1303.57141113281,2607.14282226563,0,32589.28515625,7821.4287109375,0,0,17380.951171875,16817.8671875,14744.7041015625,10320.421875,0,1520.83325195313,45873.63671875,0,0,5214.28564453125,0,3563.09533691406,7629.72631835938,14995.7620849609,0,0,5214.28588867188,0,65.1785736083984,0,1520.83337402344,329567.71875,6116.55419921875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,722,0,40070,6,2027.77783203125,1000,0,0,0,6083.33333333333,0,0,3666.66666666667,6130.75390625,3041.66674804688,0,6083.33333333333,0,34761.9036458333,0,10138.888671875,3333.33325195313,0,8667.6025390625,0,0,0,0,0,0,0,0,1738.09521484375,3476.1904296875,0,13035.7142740885,6083.33333333333,1042.85717773438,4171.4287109375,0,1738.09521484375,0,0,6257.14298502604,1738.09521484375,25202.3810221354,3128.5712890625,0,0,11587.30078125,8969.529296875,8690.4765625,7515.53230794271,0,0,6631.2109375,0,0,0,0,1390.47623697917,3250.00528971354,7100.94706217448,5471.14713541667,1303.5712890625,2172.61897786458,4345.23795572917,130.357147216797,0,1013.88891601563,222119.484375,6116.55419921875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40071,3,811.111083984375,1920,0,5272.22233072917,0,567.777791341146,0,0,0,811.111083984375,0,0,0,0,0,0,16222.22265625,0,0,8130.505859375,0,0,0,0,86904.7604166667,0,5561.90494791667,0,0,0,0,0,0,0,7821.42838541667,0,5214.28556315104,0,0,0,0,6083.33333333333,0,0,0,6592.775390625,0,14744.703125,3476.19010416667,0,0,2323.75764973958,0,0,0,0,2317.46028645833,0,2335.83052571615,0,0,0,0,0,0,0,177111.375,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40072,5,0,2400,0,0,0,1460,0,0,2720,1375.23803710938,0,0,0,0,8342.85703125,730,4866.6669921875,600,0,11019.216796875,0,0,0,0,1251.42861328125,0,0,0,3128.571484375,0,0,0,3128.571484375,0,5214.285546875,1042.85712890625,2294.28569335937,3128.571484375,208.571435546875,730,0,43487.1421875,1564.28569335938,0,0,0,0,0,1699.63515625,0,0,0,0,0,0,0,834.2857421875,0,0,0,0,0,0,0,0,0,101226.46875,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40073,5,0,0,0,0,0,1898,0,0,1140,1158,0,0,3260.6666015625,0,4380,0,10706.6669921875,480,0,11211.0869140625,0,0,0,0,6152.8572265625,0,0,0,4171.428515625,0,0,0,3650,4171.428515625,2607.1427734375,0,7821.42861328125,4171.428515625,834.2857421875,4275.71423339844,2502.8572265625,1460,1355.71430664063,0,0,0,0,0,6257.1421875,0,0,27962.415625,0,0,0,0,22247.61875,0,0,0,625.714306640625,0,0,0,0,0,134501.59375,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40074,9,337.962982177734,666.666687011719,0,1351.85188802083,0,189.259263780382,0,0,444.444444444444,673.042297363281,0,0,0,0,1738.09526909722,0,6083.33349609375,0,0,1817.39501953125,0,0,0,0,57936.5069444444,17380.953125,0,0,3476.19053819444,0,0,2896.82530381944,2896.82530381944,0,0,0,6952.38107638889,3939.68272569444,0,579.365071614583,0,2896.82541232639,0,0,0,0,0,0,2293.42708333333,0,0,0,0,0,1062.16927083333,0,1544.97352430556,0,987.18157280816,3156.01497395833,0,0,0,0,0,0,121301.3828125,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40075,2,304.166656494141,4800,0,0,0,3650,0,0,6200,3339.76196289063,0,0,0,0,0,0,0,0,0,22848.498046875,0,0,0,0,20857.142578125,0,5214.28564453125,0,0,0,0,0,26071.427734375,0,3128.57153320313,0,3910.71423339844,13035.7138671875,0,0,0,0,10428.5714111328,0,0,0,0,10428.5712890625,0,0,0,1530.27954101563,0,0,0,0,0,9068.322265625,0,0,0,0,0,0,0,18250,163066.03125,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40076,5,48.6666641235352,0,0,0,0,730,0,0,2280,3147,0,0,4866.666796875,0,7300,0,7300,400,0,15542.3125,0,0,0,0,0,18771.428125,0,0,5527.14282226563,0,0,1042.85712890625,11471.4286132813,0,10115.7142578125,1251.42861328125,4692.85708007813,3337.14296875,0,208.571435546875,0,37021.428125,1564.28569335938,0,0,3964.65546875,4838.85703125,0,2085.7140625,0,5214.285546875,2403.10546875,16268.571875,0,0,0,973.33330078125,6887.20244140625,1564.28569335938,0,0,0,1862.244921875,0,0,730,183411.21875,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40077,2,0,0,0,0,0,2555,0,0,2500,1290.71435546875,0,0,0,0,5214.28564453125,0,9733.3330078125,0,0,14069.4375,0,0,0,0,6733.60459032946,15150.610206171,6396.92446871614,0,2356.76163890378,11110.4478252678,0,0,30301.2204123419,6060.24438252072,1346.72098264284,5723.56409551088,8080.32561629851,5386.88393057135,673.360491321419,2693.44196528567,0,69019.4459838774,8080.32589585702,0,0,0,0,0,0,0,7026.37056883896,0,0,0,0,0,0,1223.93161033361,0,0,0,0,0,0,0,0,222726.96875,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40078,1,0,0,0,0,0,12166.6669921875,0,0,1400,3154.76171875,0,0,18250,0,0,0,9733.3330078125,0,10428.5712890625,101444.53125,0,0,0,0,0,31285.71484375,0,88642.859375,0,0,0,26071.427734375,15642.857421875,0,11471.4287109375,0,5214.28564453125,26071.427734375,0,0,0,22942.8569335938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6517.857421875,1629.46435546875,0,0,0,0,260.714294433594,0,0,392328.78125,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40079,5,0,720,0,0,0,6083.333203125,0,0,4520,2878.57153320313,0,0,0,0,7300,0,4866.6669921875,2000,0,3600,0,0,0,5571.94718933988,0,0,0,0,6129.14204496429,13372.6738794157,0,11143.8943786798,7800.72629945083,0,0,0,11812.5282874376,5349.06962989129,445.755802490941,3343.16846985393,11701.089195185,25630.9573834068,4011.80190989013,0,0,0,18802.7875293188,9453.64877965659,10382.655628754,0,0,0,0,0,0,2785.97378998244,2971.70531738752,5829.15262809961,891.511604981881,0,0,6129.14204496429,0,33.431684576469,0,5596.6669921875,201158.015625,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,405,484,0,40080,5,1216.66674804688,480,0,0,0,7300,0,0,0,4673.5712890625,2433.33349609375,0,7300,0,7300,730,10950,3600,0,26896.818359375,0,0,0,0,0,6257.14296875,0,0,6257.1427734375,4171.428515625,0,6257.14296875,5214.2857421875,0,0,2607.1427734375,2085.7142578125,0,312.857153320312,3128.571484375,5214.2857421875,29199.9998046875,0,0,0,17380.9515625,17595.8421875,0,6932.13876953125,0,0,4806.2109375,0,0,4539.49609375,0,2954.7619140625,2857.14921875,10801.0801025391,7112.49140625,0,5214.2857421875,0,4242.55368347168,0,1460,229483.078125,2862.54736328125
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40081,3,0,0,0,0,0,0,0,0,0,695.238098144531,0,0,0,0,0,0,3244.4443359375,0,0,5224.01904296875,0,0,0,0,5214.28580729167,0,0,0,0,0,0,0,4345.23795572917,0,0,0,2433.33341471354,8690.47591145833,0,521.428588867188,0,0,869.047607421875,0,0,0,0,9829.802734375,1629.13753255208,0,2607.14290364583,0,0,0,0,0,2317.46028645833,0,0,0,0,0,0,0,0,0,47621.05078125,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40082,10,0,480,0,0,0,304.166674804687,0,0,460,208.571441650391,0,0,365,0,1042.85712890625,0,5353.33349609375,0,0,7321.9267578125,0,0,0,0,52142.85625,0,0,3389.285546875,0,0,0,3128.571484375,2346.428515625,0,3128.571484375,0,2867.85712890625,2607.1427734375,0,0,0,4171.428515625,677.857153320312,0,0,1977.8326171875,0,0,1568.31870117188,1795.0177734375,1060.99375,0,0,0,0,0,4171.428515625,1042.85712890625,1276.83159179688,0,0,260.714282226562,0,0,0,0,103149.8515625,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40083,3,0,4000,0,0,0,4055.5556640625,0,0,0,5076.58740234375,0,0,0,0,12166.6666666667,0,12166.6669921875,4000,0,3767.150390625,0,0,0,0,0,6952.380859375,0,0,1738.09521484375,8690.47591145833,0,8690.47591145833,10428.5712890625,0,0,0,11297.6189778646,6257.142578125,0,3476.1904296875,15642.8567708333,31285.7141927083,0,0,0,13035.71484375,10997.40234375,0,3476.19010416667,0,0,10201.8626302083,0,0,0,0,5496.49267578125,3771.43391927083,1042.85717773438,0,0,11297.6194661458,5214.28580729167,52.1428578694661,0,811.111083984375,215089.28125,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40084,4,0,3000,0,0,0,6083.33349609375,0,0,3750,4643.75,0,0,0,0,13035.7138671875,0,12166.6669921875,2000,0,11619.724609375,0,0,0,0,0,6517.85693359375,0,0,5214.28564453125,5214.28564453125,0,7821.4287109375,16294.6430664063,0,1955.35717773438,0,11080.3571777344,0,0,5214.28564453125,3910.71435546875,44321.4287109375,9646.42846679688,0,0,18250,14799.72265625,0,10614.2014160156,0,0,14565.9931640625,0,0,0,0,4643.79809570313,6410.50415039063,4357.65289306641,8206.720703125,0,11080.357421875,16294.6430664063,52.1428565979004,0,1520.83337402344,284286.8125,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40085,8,0,0,0,0,0,760.416687011719,0,0,4450,3125.89282226563,0,0,9125,0,3910.71435546875,0,6387.5,850,0,7006.92919921875,0,0,0,0,0,19553.572265625,0,1303.57141113281,4497.32147216797,3910.71423339844,0,3258.92846679688,3258.92852783203,15642.8568725586,2085.71429443359,1629.46423339844,3584.82138061523,0,0,782.142883300781,0,6517.85717773438,3128.57153320313,0,0,0,4673.8955078125,0,2698.94360351563,0,0,0,0,0,0,0,1303.57141113281,3948.06359863281,325.892852783203,1709.73352050781,130.357147216797,0,0,586.607162475586,0,1140.625,121288.6015625,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40086,4,0,0,0,0,0,912.5,0,0,775,1204.16662597656,0,0,12166.6669921875,0,0,0,6083.33349609375,750,0,13958.2783203125,0,0,0,0,0,11732.142578125,0,0,5214.28564453125,0,0,0,6517.85693359375,0,0,651.785705566406,260.714294433594,2346.42846679688,0,1694.6428527832,0,13035.7144775391,2607.14282226563,0,0,7968.97723388672,3299.220703125,0,1081.68688964844,0,0,4978.52319335938,0,0,10428.5712890625,0,2621.40063476563,2417.03881835938,2070.70352172852,0,0,0,2085.71435546875,6033.67379760742,0,0,122896.1640625,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40088,5,0,6000,0,0,0,4866.666796875,0,0,1180,1774.52380371094,0,0,9733.33359375,0,4171.428515625,0,3285,2660,0,48829.41796875,0,0,0,0,4171.428515625,12514.2859375,4171.428515625,0,2085.7142578125,0,0,10949.9996582031,12514.2859375,3128.571484375,5735.71416015625,0,5735.7142578125,2607.1427734375,521.428564453125,3650,0,10950,4692.85717773438,0,0,0,0,0,1544.316015625,0,0,0,0,0,0,0,0,5548.8689453125,0,0,0,0,0,0,0,0,173022.125,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40089,9,0,166.66667175293,0,0,0,1216.66666666667,0,0,444.444444444444,2433.33325195313,0,0,1351.85188802083,0,2317.46028645833,270.370361328125,11220.37109375,2888.88891601563,0,6228.38134765625,0,0,0,0,11587.3012152778,6952.38107638889,5793.65060763889,0,2549.20632595486,0,0,7531.74565972222,8690.4765625,1419.44444444444,2896.82530381944,0,3476.1904296875,2317.46028645833,579.365071614583,2027.77777777778,0,19988.0960286458,3186.50783962674,0,0,0,0,0,1143.93782552083,0,0,1700.31043836806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110379.1171875,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,419,296,0,40090,7,0,0,0,0,0,1355.71428571429,0,0,1000,863.265319824219,0,0,4171.42857142857,0,1489.7958984375,0,6952.38134765625,1378.57141113281,297.959193638393,10276.568359375,0,0,0,0,2383.67354910714,8938.77566964286,3724.48967633929,0,3575.51018415179,0,0,2234.69391741071,1489.7958984375,1042.85714285714,1787.75516183036,0,1117.34692382813,2234.69391741071,1042.85714285714,1825,0,9832.6532156808,1117.34692382813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979.591796875,0,0,0,0,0,893.877580915179,0,0,74006.609375,7339.86474609375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40092,4,0,1800,0,0,0,1520.83337402344,0,0,2500,260.714294433594,0,0,3041.66674804688,0,1303.57141113281,0,6083.33349609375,0,0,52107.08984375,0,0,0,0,0,0,4562.5,0,3258.92846679688,0,0,7821.4287109375,6517.85693359375,2346.42846679688,3258.92846679688,0,2607.14282226563,0,0,1825,0,5214.28576660156,0,0,0,4944.58154296875,10090.7197265625,22004.78515625,4048.4150390625,0,0,1742.81823730469,0,0,0,19553.572265625,9385.71466064453,0,1955.35711669922,6838.93408203125,0,5540.1787109375,0,65.1785736083984,0,0,192199.96875,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40093,6,0,1200,0,2433.33333333333,0,405.555541992188,0,0,1500,0,0,0,1013.88891601563,0,1738.09521484375,0,2838.888671875,0,0,40245.546875,0,60833.3333333333,0,1738.09521484375,0,39107.1432291667,0,0,1738.09521484375,2172.61897786458,0,0,5214.28580729167,0,0,0,1738.09521484375,4345.23795572917,0,3041.66666666667,0,4345.23811848958,0,0,0,0,4484.7646484375,0,4437.03841145833,0,0,2002.587890625,0,0,0,0,20857.1432291667,1902.74576822917,4330.12418619792,0,0,0,0,3257.68726730347,0,0,216921.203125,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40094,4,0,9000,0,0,0,8212.5,0,0,150,4776.78564453125,0,0,27375,0,0,0,28287.5,10520.8330078125,0,275501.6875,0,0,0,2607.14282226563,6517.85693359375,7821.4287109375,3910.71435546875,3258.92846679688,3910.71435546875,0,0,1955.35717773438,7821.4287109375,2737.5,7821.42834472656,1955.35717773438,5996.42846679688,2607.14282226563,1042.85717773438,5866.07153320313,0,22682.1437988281,651.785705566406,0,0,0,0,0,0,0,0,3825.69848632813,0,0,0,0,1216.66662597656,0,0,0,0,0,0,0,0,0,458030.9375,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40095,2,0,6000,0,0,0,12166.6669921875,0,0,0,8175,0,0,0,0,44321.4296875,0,12166.6669921875,6000,0,75029.8828125,0,0,0,0,0,0,0,0,5214.28564453125,15642.857421875,0,13035.7138671875,23464.2856445313,0,0,11732.142578125,13035.7141113281,0,260.714294433594,5214.28564453125,0,14339.2856445313,6257.14306640625,0,0,0,16145.150390625,14744.7041015625,9586.90405273438,0,0,10711.95703125,0,0,0,0,6604.76196289063,2607.14282226563,3337.14294433594,8521.240234375,0,13035.7143554688,0,91.25,0,1825,359267.03125,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40096,3,2595.55541992188,18000,0,0,0,3447.22233072917,0,0,2666.66666666667,10796.6669921875,0,0,10138.888671875,0,0,0,6488.888671875,3333.33325195313,0,80491.09375,0,0,0,0,173809.520833333,8690.47591145833,0,0,17380.9518229167,0,0,19988.0947265625,17380.9518229167,16164.2861328125,4345.23795572917,0,11297.6188964844,4345.23795572917,3476.1904296875,14078.5709635417,0,21726.1907552083,2607.14290364583,0,0,0,0,0,1715.90673828125,0,0,0,0,0,0,0,1622.22216796875,5724.85091145833,0,0,0,0,0,0,0,7908.33349609375,470220.0625,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40097,2,0,15000,0,0,0,9125,0,0,8000,2182.5,0,0,15208.3330078125,0,15642.857421875,0,5475,2500,0,85277.1640625,0,0,0,2607.14282226563,52142.85546875,18250,0,0,5214.28564453125,0,0,18250,13035.7138671875,18250,14339.2854003906,2607.14282226563,10428.5714111328,6517.85693359375,0,16946.427734375,0,27375,7039.28576660156,0,0,0,0,0,1286.93005371094,0,0,0,0,0,0,0,0,1564.28564453125,2607.14282226563,0,0,0,0,0,0,0,376872.75,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40098,2,1216.66662597656,9000,0,0,0,15208.3330078125,0,0,0,8991.666015625,0,0,0,0,20857.142578125,0,18250,4000,0,16889.9921875,0,0,0,5214.28564453125,0,0,0,0,5214.28564453125,18250,0,26071.4279785156,19553.5712890625,0,3910.71435546875,19553.5712890625,27375,0,0,15642.8569335938,0,39107.142578125,6517.85693359375,0,0,0,16145.150390625,14744.7041015625,6257.14306640625,0,0,0,0,0,10428.5712890625,0,6952.38110351563,0,1251.42858886719,10942.2939453125,0,0,0,12027.6195602417,0,1825,361398.8125,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40099,1,0,36000,0,0,0,3650,0,0,2000,2600,0,0,0,0,5214.28564453125,0,0,6000,0,34024.3125,0,0,0,0,0,0,0,0,0,12708.3976737526,0,0,3177.09941843814,0,5718.77901628308,0,12708.3976737526,0,0,0,0,3177.09941843814,1270.83981332323,0,0,15885.496790447,0,17968.0952951665,0,16937.1176057365,9531.29855705809,0,0,15885.496790447,9364.08247364045,0,14039.753571158,25500.3659592706,7879.20687291285,0,0,0,0,635.419906661615,0,0,261875.53125,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,401,1460,1,40100,3,2920,12000,0,1622.22216796875,0,2433.33333333333,0,0,966.666666666667,4236.66650390625,0,0,0,0,2780.95247395833,0,8111.111328125,400,0,2000,0,0,0,0,0,0,0,0,1140.66264098179,4562.65056392715,0,0,9125.30129061473,912.530164684703,0,3650.12048062266,4106.38561133298,3650.12065873881,0,4562.65082342351,0,0,1596.92772332414,0,0,0,7063.7365964052,0,9918.94469151986,0,0,0,0,0,0,0,2433.41370211641,0,1688.1807171442,0,114.066270585588,0,0,0,0,2027.77783203125,94024.4140625,6361.21630859375
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40101,4,1216.66662597656,0,0,0,0,912.5,0,0,0,1722.02380371094,0,0,0,0,0,0,1216.66662597656,350,0,6472.330078125,0,0,0,0,0,5557.76612337539,0,0,0,0,0,0,9726.09059383662,833.664955127402,694.720765421924,0,4585.15710061282,0,277.888319427281,833.664955127402,1389.44153084385,833.664955127402,0,0,0,4168.32471460185,5736.22696974,0,2778.88280072338,0,2084.16235730093,8740.22132074652,0,0,7201.04818357091,0,2964.1419756871,8062.62902064176,4168.32459253154,2270.63990990788,0,0,0,166.732988604611,0,0,84963.5703125,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40102,5,1460,0,0,0,0,2433.3333984375,0,0,320,3083.57153320313,0,0,4866.666796875,0,2085.7142578125,0,7300,1983.33337402344,0,3444.46411132813,0,0,0,0,0,4692.85703125,2085.7142578125,0,4171.428515625,0,0,4171.428515625,9907.1431640625,1251.42861328125,0,0,3337.14291992188,1564.2857421875,0,3024.28579101562,0,14599.9998046875,2085.7142578125,0,0,2085.7142578125,2639.3765625,0,0,0,0,6560.047265625,0,0,0,0,3205.04755859375,1048.9916015625,2398.57138671875,0,312.857153320312,0,0,135.571423339844,0,0,96254.671875,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40103,10,912.5,0,0,0,0,0,0,0,230,1529.16674804688,0,0,0,0,0,0,1216.66674804688,300,0,2588.93212890625,0,0,0,0,2632.2857631824,2193.57136751444,548.392841878609,548.392841878609,0,0,0,0,6032.32130638184,438.714293345236,0,0,2029.05352263355,1096.78568375722,219.357146672618,1206.46431019926,0,4112.94634317011,2412.92859598445,0,0,0,0,0,2193.571159758,0,0,3998.03403957123,0,0,0,0,1462.38091375028,1471.87010034663,1370.98208183795,0,0,0,0,0,0,121.666664123535,40866.98828125,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40104,9,1757.40747070313,0,0,0,0,1081.4814453125,0,0,0,2912.9365234375,0,0,243.333333333333,0,5793.65060763889,0,2027.77783203125,2703.70385742188,0,6121.787109375,0,0,0,0,0,2896.82530381944,0,0,2607.14282226563,695.238118489583,0,4055.55555555556,4171.42849392361,2259.52387152778,2607.14279513889,0,4113.49202473958,2317.46028645833,347.619059244792,2838.88894314236,0,1332.53971354167,3070.63490125868,0,0,3822.20008680556,5381.71701388889,0,2199.955078125,0,0,2607.142578125,0,0,0,0,0,1994.56469726563,289.682535807292,0,0,0,0,0,0,0,72250.8359375,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40105,6,1622.22216796875,0,0,0,0,2230.55550130208,0,0,2383.33333333333,2439.4443359375,0,0,5069.4443359375,0,6083.33333333333,0,4258.33349609375,0,0,13245.71484375,0,0,0,0,0,0,0,0,2346.42854817708,0,0,4779.76204427083,3041.66666666667,3128.5712890625,4345.23799641927,1303.57145182292,2172.61901855469,2172.61897786458,869.047607421875,4866.66650390625,2607.14290364583,21291.6671549479,5301.1904703776,0,0,3910.71451822917,7175.623046875,2457.45068359375,3741.21907552083,0,0,3476.1904296875,0,0,0,0,0,0,608.333333333333,0,0,0,0,0,0,0,116928.109375,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40106,7,1042.85717773438,0,0,0,0,1564.28571428571,0,0,985.714285714286,2101.87084960938,0,0,0,0,3352.04073660714,0,3128.57153320313,2433.33349609375,0,7870.86865234375,0,0,0,0,0,3352.04073660714,0,0,1787.75509207589,744.89794921875,0,4469.38783482143,2532.65318080357,1787.75516183036,3352.04073660714,0,3501.02043805804,2607.14285714286,446.938790457589,1787.75516183036,1117.34695870536,8566.32652064732,5512.24494280134,0,0,2607.14285714286,5381.71707589286,0,2948.69196428571,0,0,2234.69391741071,0,0,0,0,0,1661.72112165179,0,0,0,0,0,0,0,0,78878.8203125,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40107,3,0,4000,0,405.555541992188,0,1622.22216796875,0,0,3000,1751.58728027344,0,0,1622.22216796875,0,0,0,17033.333984375,266.666656494141,869.047607421875,8178.30859375,0,0,0,0,4345.23795572917,0,0,0,2433.33333333333,1738.09521484375,0,0,8690.47623697917,0,3476.1904296875,0,3476.1904296875,0,0,0,6952.380859375,12340.4760742188,2607.14282226563,0,0,1738.09505208333,0,0,255.708658854167,0,0,4345.23795572917,0,0,0,0,0,0,1738.09521484375,0,0,0,0,0,0,0,92885.59375,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40108,9,0,1333.33337402344,0,270.370361328125,0,540.74072265625,0,0,488.888888888889,360.317474365234,0,0,2027.77777777778,0,2317.46028645833,0,6759.259765625,44.4444427490234,289.682535807292,4016.1904296875,0,0,0,0,4345.23828125,0,0,0,1042.85716417101,0,0,1738.09526909722,2317.46028645833,231.746039496528,1738.09521484375,1158.73014322917,4345.23809136285,1448.41265190972,115.873019748264,463.492078993056,2317.46028645833,2317.46028645833,2027.77780490451,0,0,0,0,0,2317.46006944444,0,0,2363.81564670139,0,0,0,0,0,579.365071614583,579.365071614583,0,0,0,0,0,0,135.185180664063,50031.6015625,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40109,6,304.166656494141,2000,0,2027.77783203125,0,6083.33333333333,0,0,2966.66666666667,3648.8095703125,0,0,7097.22200520833,0,2607.14290364583,0,14194.4443359375,2333.33325195313,0,48634.13671875,0,0,0,0,0,3476.1904296875,2607.14290364583,0,4345.23795572917,0,0,3910.71419270833,8690.47591145833,0,0,0,434.523803710938,2172.61897786458,0,4953.57149251302,0,4345.23803710938,4171.4287109375,0,0,5933.498046875,6278.669921875,0,0,0,0,8690.47591145833,0,0,0,4345.23828125,3331.34912109375,5577.59195963542,1042.85717773438,0,0,5431.54752604167,0,1651.19053141276,0,811.111083984375,174097.703125,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,2592,0,40110,5,973.333312988281,2400,0,2433.3333984375,0,6813.33359375,0,0,5400,6445.9521484375,0,0,9733.33359375,0,16685.7140625,0,9733.333984375,10316.666015625,1877.1427734375,9295.779296875,0,0,0,2085.7142578125,3650,3650,3128.571484375,0,1564.2857421875,0,0,4171.428515625,5214.285546875,834.2857421875,0,1564.2857421875,5527.1427734375,2085.7142578125,0,1668.571484375,0,3545.7142578125,0,0,0,0,0,0,0,0,0,7821.42890625,0,0,0,0,2050.95244140625,2857.14921875,2085.7142578125,0,0,0,0,4044.33049316406,0,365,140022.5,4844.310546875
"NGA",3,1,"LSMS-ISA2015",2015,4,4,412,1606,0,40111,3,0,0,0,0,0,1216.66666666667,0,0,1733.33333333333,1379.36511230469,0,0,0,0,4345.23795572917,0,4055.5556640625,1000,0,8629.7734375,0,0,0,0,417.142862955729,0,1738.09521484375,0,0,0,0,3476.1904296875,13904.7620442708,695.238118489583,0,22595.2384440104,5301.1904296875,2607.14290364583,347.619059244792,4519.04768880208,0,2607.14290364583,4519.04752604167,0,0,0,0,9779.90559895833,3476.19010416667,0,2607.14290364583,10064.3645833333,0,0,0,0,3476.1904296875,20857.1432291667,6257.14298502604,0,0,0,6952.38151041667,278.095235188802,0,0,148836.34375,5284.70263671875
